X,Y,truck_name,repair_type,date_fixed,date_fixed1,address,activity_type,longitude,latitude,OBJECTID
-76.137170140934714,43.072527212767682,216,SNOW & ICE,2017-03-13 01:00:31.000,2017-03-13 01:00:31.000,1500-04 GRANT BLVD & MAYAR ST                     ,    Stop Moving,-76.1371701409347,43.0725272127677,1610
-76.119857934509241,43.061321611379462,208,SNOW & ICE,2017-03-13 01:00:33.000,2017-03-13 01:00:33.000,525 HIXSON AVE & BOYDEN ST                        ,    Spreader On,-76.1198579345092,43.0613216113795,1611
-76.13725624095602,43.072435412747495,216,SNOW & ICE,2017-03-13 01:00:37.000,2017-03-13 01:00:37.000,1500-04 GRANT BLVD & MAYAR ST                     ,    Spreader Off,-76.137256240956,43.0724354127475,1612
-76.119998234548163,43.061229911357188,208,SNOW & ICE,2017-03-13 01:00:37.000,2017-03-13 01:00:38.000,524 HIXSON AVE & BOYDEN ST                        ,,-76.1199982345482,43.0612299113572,1613
-76.165737446521334,43.021383202262932,283,SNOW & ICE,2017-03-13 01:00:40.000,2017-03-13 01:00:40.000,640 SUMMIT AVE & CHARMOUTH DR                     ,    Spreader Off,-76.1657374465213,43.0213832022629,1614
-76.137762441119065,43.07241821272472,216,SNOW & ICE,2017-03-13 01:00:44.000,2017-03-13 01:00:44.000,1512 GRANT BLVD                                   ,    Start Moving,-76.1377624411191,43.0724182127247,1615
-76.149449643183303,43.048422907864065,178,SNOW & ICE,2017-03-13 01:00:45.000,2017-03-13 01:00:45.000,300-10 MONTGOMERY ST & FAYETTE S                  ,,-76.1494496431833,43.0484229078641,1616
-76.128877435562458,43.035269906242625,286,SNOW & ICE,2017-03-13 01:00:48.000,2017-03-13 01:00:49.000,809 COMSTOCK AVE TO OSTROM AL                     ,    Stop Moving,-76.1288774355625,43.0352699062426,1617
-76.111348231325067,43.055449210629604,179,SNOW & ICE,2017-03-13 01:00:48.000,2017-03-13 01:00:49.000,1820 EB I 690 SYRACUSE 13210                      ,,-76.1113482313251,43.0554492106296,1618
-76.1140036325029,43.059843211334318,262,SNOW & ICE,2017-03-13 01:00:48.000,2017-03-12 01:42:51.000,452 HICKOK AVE                                    ,,-76.1140036325029,43.0598432113343,1619
-76.147059639670346,43.01035140095685,267,SNOW & ICE,2017-03-13 01:00:53.000,2017-03-13 01:00:53.000,3029-31 MIDLAND AVE & BALLANTYNE                  ,,-76.1470596396703,43.0103514009568,1620
-76.170539750217657,43.051086207536358,285,SNOW & ICE,2017-03-13 01:00:55.000,2017-03-13 01:00:55.000,302 GEDDES ST N & WILKINSON S                     ,    Spreader Off,-76.1705397502177,43.0510862075364,1621
-76.16430944605527,43.021343202310867,283,SNOW & ICE,2017-03-13 01:00:56.000,2017-03-13 01:00:56.000,140 CHARMOUTH DR                                  ,    Spreader On,-76.1643094460553,43.0213432023109,1622
-76.12886213554745,43.035129706217447,286,SNOW & ICE,2017-03-13 01:00:57.000,2017-03-13 01:00:58.000,813 COMSTOCK AVE TO OSTROM AL                     ,    Start Moving,-76.1288621355475,43.0351297062174,1623
-76.13904124153801,43.072472612685175,216,SNOW & ICE,2017-03-13 01:01:00.000,2017-03-13 01:01:00.000,1614-16 GRANT BLVD & WADSWORTH ST                 ,,-76.139041241538,43.0724726126852,1624
-76.115236132278739,43.051164709691903,263,SNOW & ICE,2017-03-13 01:01:01.000,2017-03-13 01:01:01.000,1915 ERIE BLVD E & PEAT ST & K                    ,    Stop Moving,-76.1152361322787,43.0511647096919,1625
-76.163788445885402,43.021330902328756,283,SNOW & ICE,2017-03-13 01:01:02.000,2017-03-13 01:01:02.000,126 CHARMOUTH DR                                  ,    Spreader Off,-76.1637884458854,43.0213309023288,1626
-76.179467151550455,43.029386403202466,210,SNOW & ICE,2017-03-13 01:01:03.000,2017-03-13 01:01:04.000,1017 STOLP AVE                                    ,,-76.1794671515505,43.0293864032025,1627
-76.149354943058668,43.047118707628037,178,SNOW & ICE,2017-03-13 01:01:04.000,2017-03-13 01:01:04.000,335 MONTGOMERY ST & JEFFERSON                     ,    Stop Moving,-76.1493549430587,43.047118707628,1628
-76.119773234373199,43.059813111105584,208,SNOW & ICE,2017-03-13 01:01:05.000,2017-03-13 01:01:06.000,301 KINNE ST & HIXSON AVE                         ,,-76.1197732343732,43.0598131111056,1629
-76.149538443113769,43.047056907609566,178,SNOW & ICE,2017-03-13 01:01:09.000,2017-03-13 01:01:09.000,350 MONTGOMERY ST & JEFFERSON                     ,,-76.1495384431138,43.0470569076096,1630
-76.17059995029399,43.051874907678929,285,SNOW & ICE,2017-03-13 01:01:09.000,2017-03-13 01:01:10.000,311-13 GEDDES ST N & PARK AVE                     ,    Spreader On,-76.170599950294,43.0518749076789,1631
-76.150017443269633,43.047063207592188,178,SNOW & ICE,2017-03-13 01:01:14.000,2017-03-13 01:01:14.000,350 MONTGOMERY ST & JEFFERSON                     ,    Start Moving,-76.1500174432696,43.0470632075922,1632
-76.139155141625011,43.073166712808245,216,SNOW & ICE,2017-03-13 01:01:14.000,2017-03-13 01:01:14.000,333 WADSWORTH ST                                  ,    Stop Moving,-76.139155141625,43.0731667128082,1633
-76.170462450258583,43.052002407707661,285,SNOW & ICE,2017-03-13 01:01:15.000,2017-03-13 01:01:16.000,406 GEDDES ST N & PARK AVE                        ,,-76.1704624502586,43.0520024077077,1634
-76.162915145601147,43.021316902360006,283,SNOW & ICE,2017-03-13 01:01:15.000,2017-03-13 01:01:15.000,106 CHARMOUTH DR                                  ,    Spreader On,-76.1629151456011,43.02131690236,1635
-76.128834935519123,43.034858406168624,286,SNOW & ICE,2017-03-13 01:01:16.000,2017-03-13 01:01:17.000,815 COMSTOCK AVE TO OSTROM AL                     ,    Stop Moving,-76.1288349355191,43.0348584061686,1636
-76.128825635511205,43.034790606156541,286,SNOW & ICE,2017-03-13 01:01:20.000,2017-03-13 01:01:21.000,817 COMSTOCK AVE TO OSTROM AL                     ,    Start Moving,-76.1288256355112,43.0347906061565,1637
-76.118676134020234,43.059855711155862,208,SNOW & ICE,2017-03-13 01:01:20.000,2017-03-13 01:01:20.000,305 KINNE ST & ST ANNE DR                         ,    Stop Moving,-76.1186761340202,43.0598557111559,1638
-76.162719945545831,43.021428202388016,283,SNOW & ICE,2017-03-13 01:01:22.000,2017-03-13 01:01:22.000,100 CHARMOUTH DR & CRADDOCK S                     ,,-76.1627199455458,43.021428202388,1639
-76.118662234015886,43.059857911156783,208,SNOW & ICE,2017-03-13 01:01:22.000,2017-03-13 01:01:22.000,305 KINNE ST & ST ANNE DR                         ,    Spreader Off,-76.1186622340159,43.0598579111568,1640
-76.1627147455455,43.021447102391683,283,SNOW & ICE,2017-03-13 01:01:23.000,2017-03-13 01:01:23.000,100 CHARMOUTH DR & CRADDOCK S                     ,    Spreader Off,-76.1627147455455,43.0214471023917,1641
-76.105475229413628,43.055373710842808,265,SNOW & ICE,2017-03-13 01:01:24.000,2017-03-13 01:01:25.000,116 MIDLER RAMP DR W                              ,,-76.1054752294136,43.0553737108428,1642
-76.139216441683814,43.073706212904966,216,SNOW & ICE,2017-03-13 01:01:27.000,2017-03-13 01:01:27.000,353 WADSWORTH ST                                  ,    Start Moving,-76.1392164416838,43.073706212905,1643
-76.118669634016371,43.059831611151687,208,SNOW & ICE,2017-03-13 01:01:34.000,2017-03-13 01:01:35.000,305 KINNE ST & ST ANNE DR                         ,,-76.1186696340164,43.0598316111517,1644
-76.118584133980747,43.05972171113477,208,SNOW & ICE,2017-03-13 01:01:38.000,2017-03-13 01:01:39.000,305 KINNE ST & ST ANNE DR                         ,,-76.1185841339807,43.0597217111348,1645
-76.139252941755601,43.074538413056366,216,SNOW & ICE,2017-03-13 01:01:40.000,2017-03-13 01:01:40.000,411 WADSWORTH ST                                  ,    Spreader On,-76.1392529417556,43.0745384130564,1646
-76.118593433981573,43.059691611128912,208,SNOW & ICE,2017-03-13 01:01:41.000,2017-03-13 01:01:42.000,305 KINNE ST & ST ANNE DR                         ,    Spreader On,-76.1185934339816,43.0596916111289,1647
-76.162758145663688,43.022894602656187,283,SNOW & ICE,2017-03-13 01:01:42.000,2017-03-13 01:01:42.000,1603 COLVIN ST W & CRADDOCK ST                    ,    Stop Moving,-76.1627581456637,43.0228946026562,1648
-76.128807135488429,43.03455710611432,286,SNOW & ICE,2017-03-13 01:01:42.000,2017-03-13 01:01:42.000,819 COMSTOCK AVE TO OSTROM AL                     ,,-76.1288071354884,43.0345571061143,1649
-76.115086232239733,43.051298909722362,263,SNOW & ICE,2017-03-13 01:01:43.000,2017-03-13 01:01:43.000,1915 ERIE BLVD E & PEAT ST & K                    ,    Start Moving,-76.1150862322397,43.0512989097224,1650
-76.162599945615426,43.022937202670128,283,SNOW & ICE,2017-03-13 01:01:46.000,2017-03-13 01:01:46.000,1522 COLVIN ST W                                  ,,-76.1625999456154,43.0229372026701,1651
-76.111365731331688,43.055462410631343,179,SNOW & ICE,2017-03-13 01:01:48.000,2017-03-13 01:01:49.000,1820 EB I 690 SYRACUSE 13210                      ,,-76.1113657313317,43.0554624106313,1652
-76.1140036325029,43.059843211334318,262,SNOW & ICE,2017-03-13 01:01:48.000,2017-03-12 01:42:51.000,452 HICKOK AVE                                    ,,-76.1140036325029,43.0598432113343,1653
-76.12882973551767,43.034861706169444,286,SNOW & ICE,2017-03-13 01:01:51.000,2017-03-13 01:01:52.000,815 COMSTOCK AVE TO OSTROM AL                     ,    Plow Down,-76.1288297355177,43.0348617061694,1654
-76.118627234017936,43.060044411192415,208,SNOW & ICE,2017-03-13 01:01:52.000,2017-03-13 01:01:52.000,213 ST ANNE DR                                    ,    Start Moving,-76.1186272340179,43.0600444111924,1655
-76.147065739672229,43.010349900956328,267,SNOW & ICE,2017-03-13 01:01:53.000,2017-03-13 01:01:53.000,3029-31 MIDLAND AVE & BALLANTYNE                  ,,-76.1470657396722,43.0103499009563,1656
-76.161785645359487,43.02305070272255,283,SNOW & ICE,2017-03-13 01:01:53.000,2017-03-13 01:01:53.000,1434-36 COLVIN ST W                               ,    Start Moving,-76.1617856453595,43.0230507027225,1657
-76.179456251546668,43.029382703202231,210,SNOW & ICE,2017-03-13 01:02:03.000,2017-03-13 01:02:04.000,1017 STOLP AVE                                    ,,-76.1794562515467,43.0293827032022,1658
-76.153822144500722,43.047016907436337,178,SNOW & ICE,2017-03-13 01:02:07.000,2017-03-13 01:02:07.000,416-30 CLINTON ST S & JEFFERSON                   ,    Stop Moving,-76.1538221445007,43.0470169074363,1659
-76.118661434080792,43.060763711323254,208,SNOW & ICE,2017-03-13 01:02:13.000,2017-03-13 01:02:14.000,510 BOYDEN ST                                     ,    Stop Moving,-76.1186614340808,43.0607637113233,1660
-76.118661734081499,43.06077221132481,208,SNOW & ICE,2017-03-13 01:02:15.000,2017-03-13 01:02:15.000,510 BOYDEN ST                                     ,    Spreader Off,-76.1186617340815,43.0607722113248,1661
-76.165227648550044,43.051861207884599,285,SNOW & ICE,2017-03-13 01:02:15.000,2017-03-13 01:02:15.000,529-31 PARK AVE                                   ,,-76.16522764855,43.0518612078846,1662
-76.159290244574294,43.023387402881063,283,SNOW & ICE,2017-03-13 01:02:18.000,2017-03-13 01:02:18.000,1416-18 SOUTH AVE                                 ,,-76.1592902445743,43.0233874028811,1663
-76.105478129413953,43.055365110841137,265,SNOW & ICE,2017-03-13 01:02:24.000,2017-03-13 01:02:25.000,116 MIDLER RAMP DR W                              ,,-76.105478129414,43.0553651108411,1664
-76.135328140501599,43.074813613258911,216,SNOW & ICE,2017-03-13 01:02:26.000,2017-03-13 01:02:26.000,201 KENWICK DR & LISTMAN AVE                      ,,-76.1353281405016,43.0748136132589,1665
-76.118640234039589,43.060286611236428,208,SNOW & ICE,2017-03-13 01:02:28.000,2017-03-13 01:02:28.000,221 ST ANNE DR                                    ,    Start Moving,-76.1186402340396,43.0602866112364,1666
-76.164328648250645,43.051753707899692,285,SNOW & ICE,2017-03-13 01:02:28.000,2017-03-13 01:02:29.000,501 PARK AVE & MATTY AVE                          ,,-76.1643286482506,43.0517537078997,1667
-76.11863013403152,43.060220211224618,208,SNOW & ICE,2017-03-13 01:02:29.000,2017-03-13 01:02:29.000,221 ST ANNE DR                                    ,    Spreader On,-76.1186301340315,43.0602202112246,1668
-76.115002232427429,43.054288110274932,263,SNOW & ICE,2017-03-13 01:02:31.000,2017-03-13 01:02:31.000,340 PEAT ST                                       ,,-76.1150022324274,43.0542881102749,1669
-76.128843635626581,43.036314406435963,286,SNOW & ICE,2017-03-13 01:02:32.000,2017-03-13 01:02:33.000,222 EUCLID AVE & OSTROM ALY                       ,,-76.1288436356266,43.036314406436,1670
-76.159384144691685,43.024596103099682,283,SNOW & ICE,2017-03-13 01:02:33.000,2017-03-13 01:02:33.000,1300 SOUTH AVE & PARKWAY DR                       ,    Spreader On,-76.1593841446917,43.0245961030997,1671
-76.118771134050576,43.059848911150937,208,SNOW & ICE,2017-03-13 01:02:38.000,2017-03-13 01:02:39.000,305 KINNE ST & ST ANNE DR                         ,,-76.1187711340506,43.0598489111509,1672
-76.128418135490989,43.036348206458626,286,SNOW & ICE,2017-03-13 01:02:38.000,2017-03-13 01:02:39.000,230 EUCLID AVE & OSTROM AVE                       ,    Plow Up,-76.128418135491,43.0363482064586,1673
-76.153853944523945,43.047196107468061,178,SNOW & ICE,2017-03-13 01:02:43.000,2017-03-13 01:02:43.000,416-30 CLINTON ST S & JEFFERSON                   ,,-76.1538539445239,43.0471961074681,1674
-76.15381394451046,43.047189107468284,178,SNOW & ICE,2017-03-13 01:02:45.000,2017-03-13 01:02:45.000,416-30 CLINTON ST S & JEFFERSON                   ,    Start Moving,-76.1538139445105,43.0471891074683,1675
-76.111346631324935,43.055454110630571,179,SNOW & ICE,2017-03-13 01:02:48.000,2017-03-13 01:02:49.000,1820 EB I 690 SYRACUSE 13210                      ,,-76.1113466313249,43.0554541106306,1676
-76.1140036325029,43.059843211334318,262,SNOW & ICE,2017-03-13 01:02:48.000,2017-03-12 01:42:51.000,452 HICKOK AVE                                    ,,-76.1140036325029,43.0598432113343,1677
-76.164462148234037,43.050922207741756,285,SNOW & ICE,2017-03-13 01:02:51.000,2017-03-13 01:02:51.000,203 MATTY AVE & WILKINSON ST                      ,,-76.164462148234,43.0509222077418,1678
-76.147078639675456,43.01033670095341,267,SNOW & ICE,2017-03-13 01:02:53.000,2017-03-13 01:02:53.000,3029-31 MIDLAND AVE & BALLANTYNE                  ,,-76.1470786396755,43.0103367009534,1679
-76.153691144470798,43.047191707473552,178,SNOW & ICE,2017-03-13 01:02:58.000,2017-03-13 01:02:58.000,416-30 CLINTON ST S & JEFFERSON                   ,    Stop Moving,-76.1536911444708,43.0471917074736,1680
-76.135033740248318,43.072624112868219,216,SNOW & ICE,2017-03-13 01:03:03.000,2017-03-13 01:03:03.000,1314 GRANT BLVD & KENWICK DR                      ,    Stop Moving,-76.1350337402483,43.0726241128682,1681
-76.179460651547998,43.029381103201743,210,SNOW & ICE,2017-03-13 01:03:03.000,2017-03-13 01:03:04.000,1017 STOLP AVE                                    ,,-76.179460651548,43.0293811032017,1682
-76.121073434776832,43.059558211008444,208,SNOW & ICE,2017-03-13 01:03:05.000,2017-03-13 01:03:06.000,110-12 KINNE ST & SUNSTRUCK DR                    ,,-76.1210734347768,43.0595582110084,1683
-76.135124240271566,43.072539212849129,216,SNOW & ICE,2017-03-13 01:03:08.000,2017-03-13 01:03:08.000,1314 GRANT BLVD & KENWICK DR                      ,    Spreader Off,-76.1351242402716,43.0725392128491,1684
-76.166129248782411,43.051026707696344,285,SNOW & ICE,2017-03-13 01:03:11.000,2017-03-13 01:03:12.000,200 VAN RENSSELAER ST & WILKI                     ,,-76.1661292487824,43.0510267076963,1685
-76.135531640401283,43.072504412826945,216,SNOW & ICE,2017-03-13 01:03:14.000,2017-03-13 01:03:14.000,1326 GRANT BLVD                                   ,    Start Moving,-76.1355316404013,43.0725044128269,1686
-76.105463229410205,43.055380210844483,265,SNOW & ICE,2017-03-13 01:03:24.000,2017-03-13 01:03:25.000,116 MIDLER RAMP DR W                              ,,-76.1054632294102,43.0553802108445,1687
-76.120842434623967,43.058475410818446,208,SNOW & ICE,2017-03-13 01:03:24.000,2017-03-13 01:03:25.000,100 SUNSTRUCK DR & ROBINSON S                     ,,-76.120842434624,43.0584754108184,1688
-76.13619074061846,43.072549712809725,216,SNOW & ICE,2017-03-13 01:03:25.000,2017-03-13 01:03:25.000,1336 GRANT BLVD & DARLINGTON R                    ,,-76.1361907406185,43.0725497128097,1689
-76.136193140621458,43.072580412815263,216,SNOW & ICE,2017-03-13 01:03:26.000,2017-03-13 01:03:26.000,1336 GRANT BLVD & DARLINGTON R                    ,    Spreader On,-76.1361931406215,43.0725804128153,1690
-76.110267430951907,43.055137410614073,263,SNOW & ICE,2017-03-13 01:03:26.000,2017-03-13 01:03:26.000,1200 CANAL ST                                     ,,-76.1102674309519,43.0551374106141,1691
-76.123167633797564,43.036489706687689,286,SNOW & ICE,2017-03-13 01:03:27.000,2017-03-13 01:03:28.000,622-24 EUCLID AVE & LANCASTER AV                  ,,-76.1231676337976,43.0364897066877,1692
-76.164672946381216,43.024235202828535,283,SNOW & ICE,2017-03-13 01:03:30.000,2017-03-13 01:03:30.000,300 PARKWAY DR                                    ,,-76.1646729463812,43.0242352028285,1693
-76.166088148829175,43.051860407851102,285,SNOW & ICE,2017-03-13 01:03:31.000,2017-03-13 01:03:32.000,551-53 PARK AVE & VAN RENSSELAER                  ,,-76.1660881488292,43.0518604078511,1694
-76.164730446392284,43.024130102806971,283,SNOW & ICE,2017-03-13 01:03:33.000,2017-03-13 01:03:33.000,311 PARKWAY DR                                    ,    Stop Moving,-76.1647304463923,43.024130102807,1695
-76.110373931000424,43.055331710645696,263,SNOW & ICE,2017-03-13 01:03:33.000,2017-03-13 01:03:33.000,1200 CANAL ST                                     ,,-76.1103739310004,43.0553317106457,1696
-76.164731946392678,43.024128202806573,283,SNOW & ICE,2017-03-13 01:03:35.000,2017-03-13 01:03:35.000,311 PARKWAY DR                                    ,    Spreader Off,-76.1647319463927,43.0241282028066,1697
-76.123138133765977,43.036183206632501,286,SNOW & ICE,2017-03-13 01:03:35.000,2017-03-13 01:03:36.000,622-24 EUCLID AVE & LANCASTER AV                  ,    Stop Moving,-76.123138133766,43.0361832066325,1698
-76.119803734293072,43.058561710874471,208,SNOW & ICE,2017-03-13 01:03:38.000,2017-03-13 01:03:38.000,511 ROBINSON ST & HIXSON AVE                      ,,-76.1198037342931,43.0585617108745,1699
-76.123039933696433,43.035659106539924,286,SNOW & ICE,2017-03-13 01:03:45.000,2017-03-13 01:03:46.000,827 LANCASTER AVE                                 ,    Start Moving,-76.1230399336964,43.0356591065399,1700
-76.164770646413203,43.024239602825538,283,SNOW & ICE,2017-03-13 01:03:48.000,2017-03-13 01:03:48.000,300 PARKWAY DR                                    ,    Start Moving,-76.1647706464132,43.0242396028255,1701
-76.11134393132356,43.055447410629426,179,SNOW & ICE,2017-03-13 01:03:48.000,2017-03-13 01:03:49.000,1820 EB I 690 SYRACUSE 13210                      ,,-76.1113439313236,43.0554474106294,1702
-76.1140036325029,43.059843211334318,262,SNOW & ICE,2017-03-13 01:03:48.000,2017-03-12 01:42:51.000,452 HICKOK AVE                                    ,,-76.1140036325029,43.0598432113343,1703
-76.122999133654034,43.035253206466898,286,SNOW & ICE,2017-03-13 01:03:50.000,2017-03-13 01:03:51.000,841 LANCASTER AVE                                 ,    Plow Down,-76.122999133654,43.0352532064669,1704
-76.147048239664741,43.010324900952419,267,SNOW & ICE,2017-03-13 01:03:53.000,2017-03-13 01:03:53.000,325 BALLANTYNE RD & MIDLAND A                     ,,-76.1470482396647,43.0103249009524,1705
-76.153638644438374,43.046978107436296,178,SNOW & ICE,2017-03-13 01:03:58.000,2017-03-13 01:03:58.000,108 JEFFERSON ST W #601                           ,,-76.1536386444384,43.0469781074363,1706
-76.136333440825112,43.074774613212803,216,SNOW & ICE,2017-03-13 01:04:00.000,2017-03-13 01:04:00.000,200 DARLINGTON RD & LISTMAN A                     ,,-76.1363334408251,43.0747746132128,1707
-76.136326640823015,43.074776113213353,216,SNOW & ICE,2017-03-13 01:04:01.000,2017-03-13 01:04:01.000,200 DARLINGTON RD & LISTMAN A                     ,  Spreader Off  Stop Moving,-76.136326640823,43.0747761132134,1708
-76.179510751562958,43.029363703196609,210,SNOW & ICE,2017-03-13 01:04:03.000,2017-03-13 01:04:04.000,1017 STOLP AVE                                    ,,-76.179510751563,43.0293637031966,1709
-76.112475131672241,43.055191110538608,263,SNOW & ICE,2017-03-13 01:04:06.000,2017-03-13 01:04:06.000,1216 CANAL ST REAR                                ,,-76.1124751316722,43.0551911105386,1710
-76.112473731662291,43.055058610514301,263,SNOW & ICE,2017-03-13 01:04:10.000,2017-03-13 01:04:10.000,1216 CANAL ST REAR                                ,,-76.1124737316623,43.0550586105143,1711
-76.165023246597912,43.025668103078424,283,SNOW & ICE,2017-03-13 01:04:13.000,2017-03-13 01:04:13.000,192 PARKSIDE AVE                                  ,,-76.1650232465979,43.0256681030784,1712
-76.112334631614274,43.055018910512409,263,SNOW & ICE,2017-03-13 01:04:14.000,2017-03-13 01:04:14.000,1216 CANAL ST REAR                                ,    Stop Moving,-76.1123346316143,43.0550189105124,1713
-76.135586440585669,43.074816413249422,216,SNOW & ICE,2017-03-13 01:04:16.000,2017-03-13 01:04:16.000,201 KENWICK DR & LISTMAN AVE                      ,    Start Moving,-76.1355864405857,43.0748164132494,1714
-76.135404140527029,43.074823913257852,216,SNOW & ICE,2017-03-13 01:04:18.000,2017-03-13 01:04:18.000,201 KENWICK DR & LISTMAN AVE                      ,    Spreader On,-76.135404140527,43.0748239132579,1715
-76.135242940482826,43.07493641328476,216,SNOW & ICE,2017-03-13 01:04:23.000,2017-03-13 01:04:23.000,201 KENWICK DR & LISTMAN AVE                      ,,-76.1352429404828,43.0749364132848,1716
-76.120083234579852,43.061286611364331,208,SNOW & ICE,2017-03-13 01:04:23.000,2017-03-13 01:04:24.000,524 HIXSON AVE & BOYDEN ST                        ,,-76.1200832345799,43.0612866113643,1717
-76.162059147516999,43.051790907994459,285,SNOW & ICE,2017-03-13 01:04:23.000,2017-03-13 01:04:24.000,300-02 PARK AVE                                   ,,-76.162059147517,43.0517909079945,1718
-76.105462229410534,43.055389410846189,265,SNOW & ICE,2017-03-13 01:04:24.000,2017-03-13 01:04:25.000,116 MIDLER RAMP DR W                              ,,-76.1054622294105,43.0553894108462,1719
-76.162059147516999,43.051790907994459,285,SNOW & ICE,2017-03-13 01:04:24.000,2017-03-13 01:04:24.000,300-02 PARK AVE                                   ,    Plow Down,-76.162059147517,43.0517909079945,1720
-76.164526146484235,43.026329403219265,283,SNOW & ICE,2017-03-13 01:04:31.000,2017-03-13 01:04:31.000,116 ONONDAGA PARK DR SYRACUSE 13207               ,  Plow Down  Stop Moving,-76.1645261464842,43.0263294032193,1721
-76.122743933349682,43.032169405909784,286,SNOW & ICE,2017-03-13 01:04:31.000,2017-03-13 01:04:32.000,125 KENSINGTON RD & LANCASTER                     ,    Stop Moving,-76.1227439333497,43.0321694059098,1722
-76.122731933341967,43.032116605900534,286,SNOW & ICE,2017-03-13 01:04:35.000,2017-03-13 01:04:36.000,973 LANCASTER AVE & KENSINGTO                     ,    Plow Up,-76.122731933342,43.0321166059005,1723
-76.12114823492179,43.061235411313703,208,SNOW & ICE,2017-03-13 01:04:37.000,2017-03-13 01:04:38.000,407-09 BOYDEN ST                                  ,,-76.1211482349218,43.0612354113137,1724
-76.162038647447019,43.050912207833825,285,SNOW & ICE,2017-03-13 01:04:43.000,2017-03-13 01:04:44.000,101 WILKINSON ST & TRACY ST &                     ,,-76.162038647447,43.0509122078338,1725
-76.122663233282452,43.03159820580786,286,SNOW & ICE,2017-03-13 01:04:43.000,2017-03-13 01:04:44.000,1009-11 LANCASTER AVE                             ,    Start Moving,-76.1226632332825,43.0315982058079,1726
-76.1140036325029,43.059843211334318,262,SNOW & ICE,2017-03-13 01:04:48.000,2017-03-12 01:42:51.000,452 HICKOK AVE                                    ,,-76.1140036325029,43.0598432113343,1727
-76.111347431324972,43.055451410630042,179,SNOW & ICE,2017-03-13 01:04:48.000,2017-03-13 01:04:49.000,1820 EB I 690 SYRACUSE 13210                      ,,-76.111347431325,43.05545141063,1728
-76.147051439669895,43.010382100962843,267,SNOW & ICE,2017-03-13 01:04:53.000,2017-03-13 01:04:53.000,3029-31 MIDLAND AVE & BALLANTYNE                  ,,-76.1470514396699,43.0103821009628,1729
-76.162797247691898,43.050894707801206,285,SNOW & ICE,2017-03-13 01:04:56.000,2017-03-13 01:04:56.000,301 PARK AVE & MATTY AVE & WI                     ,    Plow Up,-76.1627972476919,43.0508947078012,1730
-76.153655944445433,43.046998107439329,178,SNOW & ICE,2017-03-13 01:04:58.000,2017-03-13 01:04:58.000,108 JEFFERSON ST W #601                           ,,-76.1536559444454,43.0469981074393,1731
-76.163070247780951,43.050901407791848,285,SNOW & ICE,2017-03-13 01:04:59.000,2017-03-13 01:04:59.000,301 PARK AVE & MATTY AVE & WI                     ,    Plow Down,-76.163070247781,43.0509014077918,1732
-76.179510951563799,43.02937440319856,210,SNOW & ICE,2017-03-13 01:05:03.000,2017-03-13 01:05:04.000,1017 STOLP AVE                                    ,,-76.1795109515638,43.0293744031986,1733
-76.16402314809153,43.050921707758668,285,SNOW & ICE,2017-03-13 01:05:10.000,2017-03-13 01:05:10.000,203 MATTY AVE & WILKINSON ST                      ,    Plow Up,-76.1640231480915,43.0509217077587,1734
-76.112304631605852,43.055036910516854,263,SNOW & ICE,2017-03-13 01:05:14.000,2017-03-13 01:05:14.000,1216 CANAL ST REAR                                ,,-76.1123046316059,43.0550369105169,1735
-76.164321648196065,43.051028207766663,285,SNOW & ICE,2017-03-13 01:05:16.000,2017-03-13 01:05:17.000,203 MATTY AVE & WILKINSON ST                      ,,-76.1643216481961,43.0510282077667,1736
-76.122166735139686,43.059669910986685,208,SNOW & ICE,2017-03-13 01:05:17.000,2017-03-13 01:05:18.000,924 TEALL AVE & KINNE ST                          ,    Stop Moving,-76.1221667351397,43.0596699109867,1737
-76.135502240846094,43.078809113985862,216,SNOW & ICE,2017-03-13 01:05:23.000,2017-03-13 01:05:23.000,324 KENWICK DR & RIVOLE AVE A                     ,,-76.1355022408461,43.0788091139859,1738
-76.105459729409091,43.055380610844665,265,SNOW & ICE,2017-03-13 01:05:24.000,2017-03-13 01:05:25.000,116 MIDLER RAMP DR W                              ,,-76.1054597294091,43.0553806108447,1739
-76.122319235208465,43.059937911030019,208,SNOW & ICE,2017-03-13 01:05:25.000,2017-03-13 01:05:25.000,930 TEALL AVE                                     ,,-76.1223192352085,43.05993791103,1740
-76.122339235231181,43.06016321107063,208,SNOW & ICE,2017-03-13 01:05:28.000,2017-03-13 01:05:28.000,1005 TEALL AVE                                    ,    Start Moving,-76.1223392352312,43.0601632110706,1741
-76.164482246474819,43.026396703233324,283,SNOW & ICE,2017-03-13 01:05:31.000,2017-03-13 01:05:31.000,117 ONONDAGA PARK DR SYRACUSE 13207               ,,-76.1644822464748,43.0263967032333,1742
-76.164190648213776,43.051863907925281,285,SNOW & ICE,2017-03-13 01:05:37.000,2017-03-13 01:05:38.000,501 PARK AVE & MATTY AVE                          ,,-76.1641906482138,43.0518639079253,1743
-76.122415135332048,43.061222911262377,208,SNOW & ICE,2017-03-13 01:05:40.000,2017-03-13 01:05:40.000,1107-09 TEALL AVE                                 ,    Spreader Off,-76.122415135332,43.0612229112624,1744
-76.12200493273329,43.026926604974285,286,SNOW & ICE,2017-03-13 01:05:43.000,2017-03-13 01:05:44.000,1325 LANCASTER AVE                                ,,-76.1220049327333,43.0269266049743,1745
