X,Y,truck_name,repair_type,date_fixed,address,activity_type,longitude,latitude,TNT_NAME,FID
-76.135880436796114,43.020820603314867,DP1             ,STREET REPAIR,2017-10-23T08:52:05.000Z,438 JAMESVILLE AVE & SMITH LA                     ,    Accessory On,-76.1358804367961,43.0208206033149,Eastside,10001
-76.135915936808601,43.020833603315864,DP1             ,STREET REPAIR,2017-10-23T08:58:40.000Z,438 JAMESVILLE AVE & SMITH LA                     ,    Accessory On,-76.1359159368086,43.0208336033159,Eastside,10002
-76.13049023722202,43.051070409084467,DP1             ,STREET REPAIR,2017-10-25T07:51:34.000Z,1215-25 ERIE BLVD E TO CANAL ST                   ,    Accessory On,-76.130490237222,43.0510704090845,Eastside,10003
-76.130501237225886,43.051074909084832,DP1             ,STREET REPAIR,2017-10-25T07:52:25.000Z,1215-25 ERIE BLVD E TO CANAL ST                   ,    Accessory On,-76.1305012372259,43.0510749090848,Eastside,10004
-76.130620237269525,43.051144409093048,DP1             ,STREET REPAIR,2017-10-25T07:54:08.000Z,1215-25 ERIE BLVD E TO CANAL ST                   ,    Accessory On,-76.1306202372695,43.0511444090931,Eastside,10005
-76.130625137271011,43.051143209092643,DP1             ,STREET REPAIR,2017-10-25T07:55:10.000Z,1215-25 ERIE BLVD E TO CANAL ST                   ,    Accessory On,-76.130625137271,43.0511432090926,Eastside,10006
-76.130655237281488,43.051152609093158,DP1             ,STREET REPAIR,2017-10-25T07:55:51.000Z,1215-25 ERIE BLVD E TO CANAL ST                   ,    Accessory On,-76.1306552372815,43.0511526090932,Eastside,10007
-76.130690637294492,43.051174109095768,DP1             ,STREET REPAIR,2017-10-25T07:56:22.000Z,1215-25 ERIE BLVD E TO CANAL ST                   ,    Accessory On,-76.1306906372945,43.0511741090958,Eastside,10008
-76.144510143032406,43.06858091175863,DP1             ,STREET REPAIR,2017-10-25T08:17:28.000Z,139 GRIFFITHS ST                                  ,    Accessory On,-76.1445101430324,43.0685809117586,Northside,10009
-76.143875742812384,43.068384711747157,DP1             ,STREET REPAIR,2017-10-25T08:24:18.000Z,1303 BUTTERNUT ST                                 ,    Accessory On,-76.1438757428124,43.0683847117472,Northside,10010
-76.106520429745004,43.055264910782434,DP1             ,STREET REPAIR,2017-10-27T06:15:56.000Z,1281 CANAL ST SYRACUSE 13210                      ,    Accessory On,-76.106520429745,43.0552649107824,Eastside,10011
-76.121086433741368,43.045102908351517,DP1             ,STREET REPAIR,2017-10-27T10:40:31.000Z,423-25 COLUMBUS AVE                               ,    Accessory On,-76.1210864337414,43.0451029083515,Eastside,10012
-76.121123433756026,43.045140108356918,DP1             ,STREET REPAIR,2017-10-27T10:41:45.000Z,1900 GENESEE ST E & COLUMBUS A                    ,    Accessory On,-76.121123433756,43.0451401083569,Eastside,10013
-76.121124433752101,43.045080908346002,DP1             ,STREET REPAIR,2017-10-27T10:42:57.000Z,423-25 COLUMBUS AVE                               ,    Accessory On,-76.1211244337521,43.045080908346,Eastside,10014
-76.121070433720448,43.04488460831201,DP1             ,STREET REPAIR,2017-10-27T10:44:46.000Z,427 COLUMBUS AVE                                  ,    Accessory On,-76.1210704337205,43.044884608312,Eastside,10015
-76.121063733711367,43.04478810829454,DP1             ,STREET REPAIR,2017-10-27T10:45:59.000Z,429 COLUMBUS AVE                                  ,    Accessory On,-76.1210637337114,43.0447881082945,Eastside,10016
-76.121007233681866,43.044633408268297,DP1             ,STREET REPAIR,2017-10-27T10:48:03.000Z,433-35 COLUMBUS AVE                               ,    Accessory On,-76.1210072336819,43.0446334082683,Eastside,10017
-76.120912233645853,43.04456040825854,DP1             ,STREET REPAIR,2017-10-27T10:48:46.000Z,441-43 COLUMBUS AVE                               ,    Accessory On,-76.1209122336459,43.0445604082585,Eastside,10018
-76.120943233641057,43.044353608219353,DP1             ,STREET REPAIR,2017-10-27T10:50:21.000Z,111 HAWTHORNE ST & COLUMBUS A                     ,    Accessory On,-76.1209432336411,43.0443536082193,Eastside,10019
-76.120920733630172,43.044304208211116,DP1             ,STREET REPAIR,2017-10-27T10:52:11.000Z,111 HAWTHORNE ST & COLUMBUS A                     ,    Accessory On,-76.1209207336302,43.0443042082111,Eastside,10020
-76.120801233566596,43.043959108152308,DP1             ,STREET REPAIR,2017-10-27T10:53:51.000Z,201 HAWTHORNE ST & COLUMBUS A                     ,    Accessory On,-76.1208012335666,43.0439591081523,Eastside,10021
-76.10711922999073,43.055979410890529,DP1             ,STREET REPAIR,2017-10-27T11:20:13.000Z,46 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210   ,    Accessory On,-76.1071192299907,43.0559794108905,Eastside,10022
-76.108587730377636,43.054732210604563,DP1             ,STREET REPAIR,2017-11-03T11:05:26.000Z,1261 CANAL ST SYRACUSE 13210                      ,    Accessory On,-76.1085877303777,43.0547322106046,Eastside,10023
-76.10858713037608,43.054713210601108,DP1             ,STREET REPAIR,2017-11-03T11:05:57.000Z,1261 CANAL ST SYRACUSE 13210                      ,    Accessory On,-76.1085871303761,43.0547132106011,Eastside,10024
-76.147048743235928,43.059971910078971,DP1             ,STREET REPAIR,2017-11-06T06:42:58.000Z,601-23 BUTTERNUT ST & LODI ST &                   ,    Accessory On,-76.1470487432359,43.059971910079,Northside,10025
-76.15127124602526,43.079658413530851,DP1             ,STREET REPAIR,2017-11-06T06:57:23.000Z,100 ELLEN ST & KENWOOD AVE                        ,    Accessory On,-76.1512712460253,43.0796584135309,Northside,10026
-76.151360946052563,43.079633413522771,DP1             ,STREET REPAIR,2017-11-06T07:03:19.000Z,100 ELLEN ST & KENWOOD AVE                        ,    Accessory On,-76.1513609460525,43.0796334135228,Northside,10027
-76.124053133799762,43.032522105924002,DP1             ,STREET REPAIR,2017-11-08T06:23:36.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240531337998,43.032522105924,Eastside,10028
-76.124077233810084,43.032556705929423,DP1             ,STREET REPAIR,2017-11-08T06:24:24.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240772338101,43.0325567059294,Eastside,10029
-76.124060733803304,43.032536705926397,DP1             ,STREET REPAIR,2017-11-08T06:24:58.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240607338033,43.0325367059264,Eastside,10030
-76.124072733808518,43.032555205929313,DP1             ,STREET REPAIR,2017-11-08T06:25:21.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240727338085,43.0325552059293,Eastside,10031
-76.124051133799412,43.032525905924771,DP1             ,STREET REPAIR,2017-11-08T06:25:45.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240511337994,43.0325259059248,Eastside,10032
-76.124050633802639,43.032573205933474,DP1             ,STREET REPAIR,2017-11-08T06:26:16.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240506338026,43.0325732059335,Eastside,10033
-76.124054733803902,43.032572205933164,DP1             ,STREET REPAIR,2017-11-08T06:26:48.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240547338039,43.0325722059332,Eastside,10034
-76.124074133809472,43.032562905930675,DP1             ,STREET REPAIR,2017-11-08T06:27:53.000Z,952 ACKERMAN AVE                                  ,    Accessory On,-76.1240741338095,43.0325629059307,Eastside,10035
-76.100104428833674,43.071548914022344,DP1             ,STREET REPAIR,2017-11-08T06:54:44.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1001044288337,43.0715489140224,,10036
-76.100065228821961,43.07156311402651,DP1             ,STREET REPAIR,2017-11-08T06:56:13.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.100065228822,43.0715631140265,,10037
-76.100532229011307,43.07208761410476,DP1             ,STREET REPAIR,2017-11-08T07:04:07.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1005322290113,43.0720876141048,Eastwood,10038
-76.100414928976946,43.072138914118725,DP1             ,STREET REPAIR,2017-11-08T07:05:24.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1004149289769,43.0721389141187,Eastwood,10039
-76.100375228963529,43.072131914118984,DP1             ,STREET REPAIR,2017-11-08T07:06:58.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1003752289635,43.072131914119,Eastwood,10040
-76.100464428994044,43.072154214119635,DP1             ,STREET REPAIR,2017-11-08T07:09:13.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.100464428994,43.0721542141196,Eastwood,10041
-76.100386628966859,43.072127114117706,DP1             ,STREET REPAIR,2017-11-08T07:11:44.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1003866289669,43.0721271141177,Eastwood,10042
-76.100374728962848,43.072124614117669,DP1             ,STREET REPAIR,2017-11-08T07:14:14.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1003747289628,43.0721246141177,Eastwood,10043
-76.100357928960548,43.072169114126474,DP1             ,STREET REPAIR,2017-11-08T07:15:59.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1003579289606,43.0721691141265,Eastwood,10044
-76.100277928933636,43.072155714127128,DP1             ,STREET REPAIR,2017-11-08T07:17:36.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1002779289336,43.0721557141271,Eastwood,10045
-76.100313628950602,43.072229914139371,DP1             ,STREET REPAIR,2017-11-08T07:20:41.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1003136289506,43.0722299141394,Eastwood,10046
-76.100278728946989,43.072337414160458,DP1             ,STREET REPAIR,2017-11-08T07:22:51.000Z,245 LAMSON ST SYRACUSE 13206                      ,    Accessory On,-76.100278728947,43.0723374141605,Eastwood,10047
-76.100296728956323,43.072386414168776,DP1             ,STREET REPAIR,2017-11-08T07:24:40.000Z,247 LAMSON ST SYRACUSE 13206                      ,    Accessory On,-76.1002967289563,43.0723864141688,Eastwood,10048
-76.100327428970516,43.072445214178387,DP1             ,STREET REPAIR,2017-11-08T07:26:41.000Z,249 LAMSON ST SYRACUSE 13206                      ,    Accessory On,-76.1003274289705,43.0724452141784,Eastwood,10049
-76.100193228905582,43.072147714128924,DP1             ,STREET REPAIR,2017-11-08T07:31:52.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1001932289056,43.0721477141289,,10050
-76.100178928903375,43.072181614135701,DP1             ,STREET REPAIR,2017-11-08T07:36:07.000Z,213-15 LAMSON ST                                  ,    Accessory On,-76.1001789289034,43.0721816141357,,10051
-76.192094456932438,43.04723490599298,DP1             ,STREET REPAIR,2017-11-08T09:48:11.000Z,704 SCHUYLER ST                                   ,    Accessory On,-76.1920944569324,43.047234905993,Westside,10052
-76.110116730905105,43.055166410625219,DP1             ,STREET REPAIR,2017-11-08T11:13:28.000Z,1200 CANAL ST                                     ,    Accessory On,-76.1101167309051,43.0551664106252,Eastside,10053
-76.10975763077785,43.055017710611821,DP1             ,STREET REPAIR,2017-11-08T11:17:18.000Z,1200 CANAL ST                                     ,    Accessory On,-76.1097576307779,43.0550177106118,Eastside,10054
-76.109386730648524,43.054892910603229,DP1             ,STREET REPAIR,2017-11-08T11:19:49.000Z,1200 CANAL ST                                     ,    Accessory On,-76.1093867306485,43.0548929106032,Eastside,10055
-76.109228430597639,43.054899610610583,DP1             ,STREET REPAIR,2017-11-08T11:22:57.000Z,1200 CANAL ST                                     ,    Accessory On,-76.1092284305976,43.0548996106106,Eastside,10056
-76.108741230428123,43.05474141060035,DP1             ,STREET REPAIR,2017-11-08T11:26:02.000Z,1261 CANAL ST SYRACUSE 13210                      ,    Accessory On,-76.1087412304281,43.0547414106004,Eastside,10057
-76.141225638157792,43.015638402154991,DP1             ,STREET REPAIR,2017-11-09T06:32:18.000Z,3320 SALINA ST S                                  ,    Accessory On,-76.1412256381578,43.015638402155,Southside,10058
-76.141226238153479,43.015575702143444,DP1             ,STREET REPAIR,2017-11-09T06:33:14.000Z,3320 SALINA ST S                                  ,    Accessory On,-76.1412262381535,43.0155757021434,Southside,10059
-76.143695936779878,42.985275896472587,DP1             ,STREET REPAIR,2017-11-09T06:49:44.000Z,5900-10 SALINA ST S & DORWIN AVE                  ,    Accessory On,-76.1436959367799,42.9852758964726,Valley,10060
-76.141744938157359,43.013286901702394,DP1             ,STREET REPAIR,2017-11-09T07:12:56.000Z,3607 SALINA ST S & MATSON AVE                     ,    Accessory On,-76.1417449381574,43.0132869017024,Southside,10061
-76.141671138143778,43.013431901731913,DP1             ,STREET REPAIR,2017-11-09T07:15:32.000Z,3535-37 SALINA ST S & MATSON AVE                  ,    Accessory On,-76.1416711381438,43.0134319017319,Southside,10062
-76.141404138062455,43.013504901755667,DP1             ,STREET REPAIR,2017-11-09T07:16:47.000Z,3535-37 SALINA ST S & MATSON AVE                  ,    Accessory On,-76.1414041380625,43.0135049017557,Southside,10063
-76.162760448195229,43.058045609116348,DP1             ,STREET REPAIR,2017-11-09T07:39:41.000Z,373-77 SPENCER ST TO ONONDAGA CR                  ,    Accessory On,-76.1627604481952,43.0580456091164,Lakefront,10064
-76.162819448215743,43.058064709117581,DP1             ,STREET REPAIR,2017-11-09T07:40:56.000Z,373-77 SPENCER ST TO ONONDAGA CR                  ,    Accessory On,-76.1628194482157,43.0580647091176,Lakefront,10065
-76.164460448686313,43.057206408896334,DP1             ,STREET REPAIR,2017-11-09T07:47:53.000Z,389 SPENCER ST TO LEAVENWORTH                     ,    Accessory On,-76.1644604486863,43.0572064088963,Lakefront,10066
-76.164518748707209,43.057233608899061,DP1             ,STREET REPAIR,2017-11-09T07:48:42.000Z,389 SPENCER ST TO LEAVENWORTH                     ,    Accessory On,-76.1645187487072,43.0572336088991,Lakefront,10067
-76.164563148724127,43.057268708903791,DP1             ,STREET REPAIR,2017-11-09T07:49:41.000Z,389 SPENCER ST TO LEAVENWORTH                     ,    Accessory On,-76.1645631487241,43.0572687089038,Lakefront,10068
-76.164527248712346,43.05726670890482,DP1             ,STREET REPAIR,2017-11-09T07:50:27.000Z,389 SPENCER ST TO LEAVENWORTH                     ,    Accessory On,-76.1645272487123,43.0572667089048,Lakefront,10069
-76.164630748740066,43.057185408885871,DP1             ,STREET REPAIR,2017-11-09T07:51:15.000Z,401 SPENCER ST                                    ,    Accessory On,-76.1646307487401,43.0571854088859,Lakefront,10070
-76.137827240589587,43.064776711318729,DP1             ,STREET REPAIR,2017-11-09T10:56:46.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1378272405896,43.0647767113187,Northside,10071
-76.137850240599548,43.064811711324225,DP1             ,STREET REPAIR,2017-11-09T10:58:09.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1378502405995,43.0648117113242,Northside,10072
-76.13789344061928,43.064890611337049,DP1             ,STREET REPAIR,2017-11-09T10:59:40.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1378934406193,43.064890611337,Northside,10073
-76.138026240682834,43.065174711384095,DP1             ,STREET REPAIR,2017-11-09T11:01:52.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1380262406828,43.0651747113841,Northside,10074
-76.138062240694623,43.065176111382939,DP1             ,STREET REPAIR,2017-11-09T11:03:44.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1380622406946,43.0651761113829,Northside,10075
-76.138090940709446,43.065252711395921,DP1             ,STREET REPAIR,2017-11-09T11:04:21.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1380909407094,43.0652527113959,Northside,10076
-76.137744240572616,43.064914611347234,DP1             ,STREET REPAIR,2017-11-09T11:06:38.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1377442405726,43.0649146113472,Northside,10077
-76.137722140557187,43.064800711327194,DP1             ,STREET REPAIR,2017-11-09T11:07:41.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.1377221405572,43.0648007113272,Northside,10078
-76.137727240556956,43.06477421132211,DP1             ,STREET REPAIR,2017-11-09T11:08:16.000Z,112 WHITWELL DR                                   ,    Accessory On,-76.137727240557,43.0647742113221,Northside,10079
-76.137723740540352,43.064559911282849,DP1             ,STREET REPAIR,2017-11-09T11:09:32.000Z,111 WHITWELL DR                                   ,    Accessory On,-76.1377237405404,43.0645599112828,Northside,10080
-76.137691940531695,43.064582411288207,DP1             ,STREET REPAIR,2017-11-09T11:10:16.000Z,111 WHITWELL DR                                   ,    Accessory On,-76.1376919405317,43.0645824112882,Northside,10081
-76.137671240514109,43.064431611261334,DP1             ,STREET REPAIR,2017-11-09T11:11:35.000Z,111 WHITWELL DR                                   ,    Accessory On,-76.1376712405141,43.0644316112613,Northside,10082
-76.138555740787552,43.064242711192385,DP1             ,STREET REPAIR,2017-11-09T11:18:54.000Z,113 MERZ AVE                                      ,    Accessory On,-76.1385557407875,43.0642427111924,Northside,10083
-76.161962149699022,43.0824877136358,DP1             ,STREET REPAIR,2017-11-15T20:59:58.000Z,380 SIXTH NORTH ST                                ,    Accessory On,-76.161962149699,43.0824877136358,Northside,10084
-76.161991149709735,43.082505413637918,DP1             ,STREET REPAIR,2017-11-15T21:00:21.000Z,380 SIXTH NORTH ST                                ,    Accessory On,-76.1619911497097,43.0825054136379,Northside,10085
-76.161985649705599,43.082473413632279,DP1             ,STREET REPAIR,2017-11-15T21:01:39.000Z,380 SIXTH NORTH ST                                ,    Accessory On,-76.1619856497056,43.0824734136323,Northside,10086
-76.129932436546071,43.044189707841483,DP1             ,STREET REPAIR,2017-11-15T21:55:48.000Z,1201 HARRISON ST                                  ,    Accessory On,-76.1299324365461,43.0441897078415,Eastside,10087
-76.129914736539988,43.044185207841366,DP1             ,STREET REPAIR,2017-11-15T21:58:35.000Z,1201 HARRISON ST                                  ,    Accessory On,-76.12991473654,43.0441852078414,Eastside,10088
-76.129973636561928,43.044224207846241,DP1             ,STREET REPAIR,2017-11-15T22:00:10.000Z,1201 HARRISON ST                                  ,    Accessory On,-76.1299736365619,43.0442242078462,Eastside,10089
-76.129967736560701,43.0442337078482,DP1             ,STREET REPAIR,2017-11-15T22:09:57.000Z,1201 HARRISON ST                                  ,    Accessory On,-76.1299677365607,43.0442337078482,Eastside,10090
-76.130110736601736,43.044159107828989,DP1             ,STREET REPAIR,2017-11-15T22:23:10.000Z,215 COMSTOCK AVE & HARRISON S                     ,    Accessory On,-76.1301107366017,43.044159107829,Eastside,10091
-76.128252635450565,43.036533406499089,DP1             ,STREET REPAIR,2017-11-15T22:49:33.000Z,301 EUCLID AVE & OSTROM AVE                       ,    Accessory On,-76.1282526354506,43.0365334064991,Eastside,10092
-76.150840941868367,43.023871403297107,DP1             ,STREET REPAIR,2017-11-16T22:37:44.000Z,1506-08 MIDLAND AVE & COLVIN ST W                 ,    Accessory On,-76.1508409418684,43.0238714032971,Southside,10093
-76.150867141886295,43.024002403320189,DP1             ,STREET REPAIR,2017-11-16T22:38:28.000Z,1506-08 MIDLAND AVE & COLVIN ST W                 ,    Accessory On,-76.1508671418863,43.0240024033202,Southside,10094
-76.150929941908785,43.024031903323177,DP1             ,STREET REPAIR,2017-11-16T22:40:03.000Z,1506-08 MIDLAND AVE & COLVIN ST W                 ,    Accessory On,-76.1509299419088,43.0240319033232,Southside,10095
-76.150850241893295,43.024176103352772,DP1             ,STREET REPAIR,2017-11-16T22:41:08.000Z,430 COLVIN ST W & MIDLAND AVE                     ,    Accessory On,-76.1508502418933,43.0241761033528,Southside,10096
-76.115037632195509,43.050903409651518,DP1             ,STREET REPAIR,2017-11-21T21:17:12.000Z,2016 ERIE BLVD E & WESTMORELAN                    ,    Accessory On,-76.1150376321955,43.0509034096515,Eastside,10097
-76.114927432103087,43.050115209510935,DP1             ,STREET REPAIR,2017-11-21T21:20:18.000Z,122 WESTMORELAND AVE                              ,    Accessory On,-76.1149274321031,43.0501152095109,Eastside,10098
-76.114996732115642,43.049976609482769,DP1             ,STREET REPAIR,2017-11-21T21:22:14.000Z,122 WESTMORELAND AVE                              ,    Accessory On,-76.1149967321156,43.0499766094828,Eastside,10099
-76.125601635777471,43.053041609635848,DP1             ,STREET REPAIR,2017-11-21T22:03:27.000Z,926-30 BURNET AVE & VINE ST                       ,    Accessory On,-76.1256016357775,43.0530416096358,Northside,10100
-76.157438447018649,43.065679710724858,DP1             ,STREET REPAIR,2017-11-28T07:21:29.000Z,1120-24 SALINA ST N & DANFORTH ST                 ,    Accessory On,-76.1574384470186,43.0656797107249,Northside,10101
-76.157994247226895,43.066066910774431,DP1             ,STREET REPAIR,2017-11-28T07:24:53.000Z,1201 SALINA ST N & DANFORTH ST                    ,    Accessory On,-76.1579942472269,43.0660669107744,Northside,10102
-76.16043624894958,43.078964413048148,DP1             ,STREET REPAIR,2017-11-29T22:13:06.000Z,801-07 HIAWATHA BLVD E & FOURTH                   ,    Accessory On,-76.1604362489496,43.0789644130481,Northside,10103
-76.160003648852239,43.07956141317451,DP1             ,STREET REPAIR,2017-11-29T22:19:16.000Z,829 HIAWATHA BLVD E                               ,    Accessory On,-76.1600036488522,43.0795614131745,Northside,10104
-76.158913948603654,43.08101711348403,DP1             ,STREET REPAIR,2017-11-29T22:26:47.000Z,1001 HIAWATHA BLVD E & SIXTH N                    ,    Accessory On,-76.1589139486037,43.081017113484,Northside,10105
-76.158899148597399,43.080997213480948,DP1             ,STREET REPAIR,2017-11-29T22:28:53.000Z,1001 HIAWATHA BLVD E & SIXTH N                    ,    Accessory On,-76.1588991485974,43.0809972134809,Northside,10106
-76.158838148591073,43.081183413517479,DP1             ,STREET REPAIR,2017-11-29T22:31:35.000Z,1001 HIAWATHA BLVD E & SIXTH N                    ,    Accessory On,-76.1588381485911,43.0811834135175,Northside,10107
-76.158690948556256,43.081363113556179,DP1             ,STREET REPAIR,2017-11-29T22:34:10.000Z,1001 HIAWATHA BLVD E & SIXTH N                    ,    Accessory On,-76.1586909485563,43.0813631135562,Northside,10108
-76.125655935803593,43.053159709655468,DP1             ,STREET REPAIR,2017-11-30T21:06:13.000Z,926-30 BURNET AVE & VINE ST                       ,    Accessory On,-76.1256559358036,43.0531597096555,Northside,10109
-76.125658435806955,43.053195109661857,DP1             ,STREET REPAIR,2017-11-30T21:06:43.000Z,1002 BURNET AVE & VINE ST                         ,    Accessory On,-76.125658435807,43.0531951096619,Northside,10110
-76.125610135790438,43.053183409661592,DP1             ,STREET REPAIR,2017-11-30T21:17:44.000Z,1002 BURNET AVE & VINE ST                         ,    Accessory On,-76.1256101357904,43.0531834096616,Northside,10111
-76.108864430479485,43.054899910624727,DP1             ,STREET REPAIR,2017-12-07T11:55:06.000Z,1259 CANAL ST SYRACUSE 13210                      ,    Accessory On,-76.1088644304795,43.0548999106247,Eastside,10112
-76.137785438814603,43.040303906823404,DP1             ,STREET REPAIR,2018-01-25T23:14:31.000Z,745 IRVING AVE & WAVERLY AVE                      ,    Accessory On,-76.1377854388146,43.0403039068234,Eastside,10113
-76.110304430932501,43.054700710532416,DP1             ,STREET REPAIR,2018-01-26T00:37:11.000Z,1246 CANAL ST SYRACUSE 13210                      ,    Accessory On,-76.1103044309325,43.0547007105324,Eastside,10114
-76.116833733165222,43.0562821105705,DP2             ,STREET REPAIR,2017-08-25T04:48:59.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168337331652,43.0562821105705,Eastwood,8001
-76.116866633176656,43.056292610571184,DP2             ,STREET REPAIR,2017-08-25T04:50:08.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168666331767,43.0562926105712,Eastwood,8002
-76.116892433181178,43.056239110560327,DP2             ,STREET REPAIR,2017-08-25T04:50:47.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168924331812,43.0562391105603,Eastwood,8003
-76.116873433175599,43.056247110562559,DP2             ,STREET REPAIR,2017-08-25T04:51:24.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168734331756,43.0562471105626,Eastwood,8004
-76.116853633174998,43.056328410578246,DP2             ,STREET REPAIR,2017-08-25T04:52:05.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.116853633175,43.0563284105783,Eastwood,8005
-76.116889433184184,43.056294610570625,DP2             ,STREET REPAIR,2017-08-25T04:53:12.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168894331842,43.0562946105706,Eastwood,8006
-76.116899733186415,43.056278910567357,DP2             ,STREET REPAIR,2017-08-25T04:54:51.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168997331864,43.0562789105674,Eastwood,8007
-76.11689563318609,43.056292410570023,DP2             ,STREET REPAIR,2017-08-25T04:56:02.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168956331861,43.05629241057,Eastwood,8008
-76.116971633208877,43.056266910562371,DP2             ,STREET REPAIR,2017-08-25T04:56:30.000Z,107 DILLAYE AVE & VANN ST                         ,    Accessory On,-76.1169716332089,43.0562669105624,Eastwood,8009
-76.116893433192274,43.056389210587881,DP2             ,STREET REPAIR,2017-08-25T04:57:42.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168934331923,43.0563892105879,Eastwood,8010
-76.116910433197503,43.056384910586431,DP2             ,STREET REPAIR,2017-08-25T04:59:16.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169104331975,43.0563849105864,Eastwood,8011
-76.116912933198464,43.056386610586657,DP2             ,STREET REPAIR,2017-08-25T05:00:30.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169129331985,43.0563866105867,Eastwood,8012
-76.116894633193795,43.056404610590661,DP2             ,STREET REPAIR,2017-08-25T05:01:34.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168946331938,43.0564046105907,Eastwood,8013
-76.116913933202085,43.056432610595039,DP2             ,STREET REPAIR,2017-08-25T05:02:27.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169139332021,43.056432610595,Eastwood,8014
-76.116877633196552,43.056519410612431,DP2             ,STREET REPAIR,2017-08-25T05:03:32.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168776331966,43.0565194106124,Eastwood,8015
-76.116843233179537,43.056438210598841,DP2             ,STREET REPAIR,2017-08-25T05:04:58.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168432331795,43.0564382105988,Eastwood,8016
-76.116874633190662,43.056451110599966,DP2             ,STREET REPAIR,2017-08-25T05:05:21.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1168746331907,43.0564511106,Eastwood,8017
-76.11690963320514,43.056494910606659,DP2             ,STREET REPAIR,2017-08-25T05:06:22.000Z,302 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169096332051,43.0564949106067,Eastwood,8018
-76.116963933225492,43.056532410611453,DP2             ,STREET REPAIR,2017-08-25T05:07:49.000Z,259 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169639332255,43.0565324106115,Eastwood,8019
-76.116920433212371,43.056546610615754,DP2             ,STREET REPAIR,2017-08-25T05:09:27.000Z,259 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169204332124,43.0565466106158,Eastwood,8020
-76.116955633226851,43.056589110622213,DP2             ,STREET REPAIR,2017-08-25T05:10:42.000Z,259 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169556332269,43.0565891106222,Eastwood,8021
-76.109006231866545,43.073541214044049,DP2             ,STREET REPAIR,2017-08-24T05:24:55.000Z,301 ASHDALE AVE & COUGHLIN AV                     ,    Accessory On,-76.1090062318665,43.073541214044,Eastwood,8022
-76.116965733245308,43.056800110660582,DP2             ,STREET REPAIR,2017-08-25T05:12:26.000Z,259 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169657332453,43.0568001106606,Eastwood,8023
-76.116958633243783,43.05681091066284,DP2             ,STREET REPAIR,2017-08-25T05:14:04.000Z,259 VANN ST & DILLAYE AVE                         ,    Accessory On,-76.1169586332438,43.0568109106628,Eastwood,8024
